0,2.031881607411634E-14
1,0.6599225808951449
2,1.359778316087068
3,2.3822263400773207
4,3.2878241175338108
5,4.472814515001453
6,5.756841675190744
7,6.70887296365066
8,7.78858256413321
9,9.01190985178918
10,10.113517441401351
11,11.090922745180087
12,12.157341865760381
13,12.984635615743517
14,13.876587376890193
15,14.866079745829296
16,15.823393082255555
17,16.826200073531158
18,17.418335741439535
19,18.24213221476799
20,18.870791847427082
21,19.5685756965787
22,20.38980576434391
23,21.09986141631891
24,21.641875759656603
25,22.38273859231721
26,22.993210863207363
27,23.67576608065449
28,24.13670555689406
29,24.80599404839951
30,25.485039319114097
31,25.984926529835032
32,26.73655977356145
33,27.592325269242355
34,28.16971738375909
35,28.970559866227518
36,29.815777690972144
37,30.869696293344315
38,31.77976266319574
39,32.94197830055504
40,33.80201641851889
41,34.74028562350494
42,35.55037390121695
43,36.43589434408416
44,37.16544047079047
45,37.77940046404229
46,38.57295057683466
47,39.542765375371715
48,40.2760137111567
49,41.255033435012095
50,42.102097819159
51,42.942331572511144
52,43.578424867484486
53,44.44897159297256
54,44.990280498788074
55,45.600372545604586
56,46.134185399724274
57,46.67084077018526
58,47.27532361427338
59,47.77157079258322
60,48.22167066908319
61,48.911132478156496
62,49.328776367071804
63,49.9744510373798
64,50.564489766741744
65,51.13509364736178
66,51.78698951107298
67,52.63780932973065
68,53.15531753451624
69,54.140301577786964
70,54.81069550111812
71,55.717028625932116
72,56.637445961957155
73,57.291924490411574
74,58.24885995425587
75,58.954156147908364
76,59.646537737668815
77,60.38541303618568
78,61.329433128394136
79,61.964306000309044
80,62.73078651736674
81,63.53378865231262
82,64.07986652779952
83,64.73928488996224
84,65.34872402017827
85,66.2254163017
86,66.70641171392039
87,67.35346183326901
88,67.92351548073131
89,68.59616856474464
90,69.41879830056551
91,70.2256940597185
92,70.94030086093149
93,71.87781347762305
94,72.6077952362435
95,73.55399844022227
96,74.38048418079332
97,75.2872708247977
98,76.0826538592841
99,77.0934734408049
100,77.87878518829285
101,78.81060046546102
102,79.50681074422099
103,80.23723741173833
104,80.95734237176937
105,81.8171299459064
106,82.40206055955147
107,83.13122873666866
108,83.70143041043895
109,84.530935275881
110,84.96285806455644
111,85.5653268491227
112,86.23221751026571
113,86.86769318544692
114,87.32367277003777
115,88.03277601304022
116,88.50721282336501
117,88.98220674221842
118,89.53057645882252
119,90.18874367628995
120,90.85251114175091
121,91.58650788998489
122,92.23674078686058
123,93.12895646935961
124,93.77355544677124
125,94.52403408787241
126,95.19527560337701
127,95.8706289086334
128,96.65776219099176
129,97.75270867097576
130,98.65663163276511
131,99.28712469281645
132,100.36678370718131
133,101.29952519843052
134,102.07924847675872
135,102.8603018137901
136,103.82207796480606
137,104.59812345645658
138,105.57480773106589
139,106.63947428383551
140,107.27135770588728
141,107.9235374597761
142,108.90522742921816
143,109.92071556192931
144,110.57833976351252
145,111.65314671605887
146,112.49110445619515
147,113.45421738767699
148,114.58598800449109
149,115.60799517052152
150,116.84264289626763
151,117.76850417070783
152,118.9345332501118
153,120.13310880674841
154,120.97811263037832
155,121.80638884362394
156,122.70736261972799
157,123.53167352687989
158,124.41280840626611
159,125.2479546582899
160,126.01213173700633
161,126.68355318077421
162,127.43708459851598
163,128.22602503385414
164,129.37186525950898
165,130.33123091254149
166,131.31915459733364
167,132.5595031947889
168,133.73731404296478
169,135.00527823383615
170,136.07201308095705
171,137.5085062348421
172,138.55422112391233
173,139.6707853203365
174,140.71308814526563
175,141.92438932797822
176,142.7276120504341
177,143.53826810693522
178,144.50712162639695
179,145.41948851648138
180,146.24948790273737
181,146.96763212607047
182,147.84204242160095
183,148.35937377370323
184,149.4493802367613
185,150.10417732197968
186,150.64104226190491
187,151.44028633066623
188,152.12214359806217
189,153.02729723825675
190,153.80710018922736
191,154.80279093541208
192,155.86405832393174
193,156.60799951343458
194,157.75154667058214
195,158.64039348633574
196,159.44942715656506
197,160.55048805332302
198,161.5737285618317
199,162.56257859071218
200,163.61596065706522
201,164.54372599818785
202,165.3116830933812
203,166.38004621893833
204,167.4575347739885
205,168.48093916059437
206,169.36945268983862
207,170.42757772236092
208,171.69896889914796
209,172.6555280940042
210,173.83510524910358
211,174.83249604328296
212,175.52996400209997
213,176.4859410008385
214,177.74460432834135
215,178.81903107999582
216,179.6641727957708
217,180.78856102261042
218,181.57369408035007
219,182.66572672864993
220,183.53273256146886
221,184.2839160227973
222,185.47332592510404
223,186.38138789892497
224,187.42121324027207
225,188.39695503149255
226,189.47311219639636
227,190.46265635003508
228,191.3744352361582
229,192.25008907990883
230,193.43977126078966
231,194.56071414979573
232,195.64007964106767
233,196.77887532959994
234,197.8163608849087
235,199.37569166007742
236,200.56568307043375
237,201.88757788690904
238,203.2735306653009
239,204.55987669967342
240,205.49063630749578
241,206.6231116946777
242,207.71892511064797
243,209.0880015532976
244,210.42143765364312
245,212.0058191665032
246,213.01737071796873
247,214.30446563359274
248,216.08692273196618
249,217.65611685422928
250,219.54560449343143
251,221.17771834772284
252,223.58425030159106
253,225.4596839678646
254,227.5663274543031
255,229.59600303976862
256,231.34741815591076
257,233.18708933657624
258,234.83491034009225
259,236.5642817560244
260,238.08782692784035
261,239.7182433250305
262,241.60597856423598
263,243.18625780651948
264,245.07664163456417
265,247.0600587458479
266,248.6274987127596
267,250.20307430703585
268,251.9153056379782
269,253.19479553266336
270,254.6519244054662
271,256.0591519496729
272,256.46673783438365
273,257.2968581519285
274,257.9275812641542
275,258.5033398426639
276,261.5224429672678
277,264.29605417568985
278,268.60052544245025
279,272.3863222727075
280,277.9872403736715
281,282.23899594488654
282,285.9848324653968
283,290.5136271966915
284,293.8040735211099
285,296.60376016818066
286,298.91892410392296
287,300.98360245455314
288,302.51627731184965
289,304.42127346587347
290,305.9198065480273
291,308.86601884700525
292,312.7186266975774
293,315.8980396299397
294,319.233596001549
295,321.8466923213887
296,324.68199509588123
297,326.9970810476482
298,327.91328341273635
299,331.07245363540267
300,333.42347321152494
301,335.4291736715921
302,337.31588131636033
303,337.8465814851745
304,339.4537439081622
305,340.77042055124684
306,341.3886191661137
307,342.4214525194466
308,343.21055506472334
309,343.92379305064105
310,344.32442996794447
311,344.8355822498971
312,345.6267228993857
313,346.2854994501043
314,346.5689813380041
315,347.02069959580587
316,347.4292752315576
317,347.7376828119943
318,348.2048181723153
319,348.42713001209626
320,348.7241532463579
321,349.2668445943806
322,349.57011037339146
323,349.75369425271884
324,350.24904489264696
325,350.66851129279644
326,350.9291572792313
327,351.26028712772194
328,351.779562612772
329,352.3038163159983
330,353.0535023834428
331,353.8853392868668
332,355.7165917564132
333,358.78456706271373
334,362.55542342155246
335,366.0106159057095
336,369.3122263510747
337,372.01669884880465
338,374.477298704595
339,376.34040494130033
340,378.21764954887664
341,379.6459030621297
342,380.8003215524404
343,382.0038899266776
344,383.1613425347761
345,383.86611659257494
346,384.90133335698044
347,385.54702574287023
348,386.19857772642405
349,386.77666872833805
350,387.4848665907965
351,387.9535597417692
352,388.40175510959364
353,388.8508529543406
354,389.37278746943963
355,389.69010623690633
356,390.2357135835113
357,390.62825363174676
358,391.1140977477601
359,391.62689000049403
360,392.03166059191733
361,392.6209996677269
362,393.13108835388635
363,393.53068462628255
364,394.0472755970044
365,394.4260943409903
366,394.938179341569
367,395.4089531669345
368,395.99518888334313
369,396.55165751986556
370,397.0464483844872
371,397.5604287867345
372,398.08597960759806
373,398.8476367291454
374,399.359758455498
375,400.18728453063045
376,400.89355173306865
377,402.04342479446876
378,402.82782028890995
379,403.5554179917313
380,404.47919236484455
381,405.74857523813637
382,406.71168078975484
383,407.75954132224126
384,408.8523700470299
385,410.00730919574664
386,411.75789695125314
387,413.1804360703166
388,415.00053382894646
